,node_1,node_2,edge
12302,1476798176,authenticity,captures
12303,Narrative Depth,compelling_character_development,is_a_component_of
12304,compelling_character_development,Emotional Connection,leads_to
12305,Emotional Connection,touching_stories,is_a_component_of
12306,complex_characters,Character Authenticity,is_a_component_of
12307,engrossing_narratives,authenticity,enhances
12308,1477820019,road_trip,depicts
12309,1477820019,human_connection,explores
12310,1477820019,character_development,showcases
12311,1477820019,adventure,embodies
12312,1477820019,impactful_stories,delivers
12313,human_connection,character_development,facilitates
12314,Exploration,adventure,is_a_part_of
12315,Emotional Journey,Personal Growth,results_in
12316,impactful_stories,human_connection,evokes
12317,road_trip,Exploration,is_a_type_of
12318,1477825576,series_starts,is
12319,1477825576,engaging_story,tells
12320,1477825576,family_dynamics,explores
12321,1477825576,pacing,maintains
12322,1477825576,plot_twists,includes
12323,Narrative structure,plot_twists,has_element
12324,Character development,family_dynamics,impacts
12325,pacing,Narrative structure,affects
12326,engaging_story,emotional_depth,provides
12327,series_starts,plot_twists,can_include
12328,1484715772,time_travel,is_a_part_of
12329,1484715772,compelling_character_development,features
12330,1484715772,complex_characters,has
12331,1484715772,engaging_storytelling,provides
12332,1484715772,historical_settings,explores
12333,Time travel narratives,time_travel,is_a
12334,compelling_character_development,Character development and complexity,is_a_part_of
12335,engaging_storytelling,Historical exploration and setting,can_enhance
12336,time_travel,historical_settings,can_include
12337,complex_characters,Character development and complexity,is_a_component_of
12338,1492657964,complex_plot,features
12339,1492657964,engaging_storytelling,provides
12340,1492657964,historical_significance,explores
12341,1492657964,compelling_characters,develops
12342,1492657964,suspenseful_or_dark_theme,evokes
12343,Narrative depth,complex_plot,is_characterized_by
12344,Historical exploration,historical_significance,contributes_to
12345,suspenseful_or_dark_theme,engaging_storytelling,enhances
12346,compelling_characters,engaging_storytelling,is_a_component_of
12347,Exploration of human nature,historical_significance,can_illuminate
12348,1492671525,historical_context,provides
12349,1492671525,rural_settings,depicts
12350,1492671525,character_development,explores
12351,1492671525,engaging_narrative,delivers
12352,1492671525,historical_detail,captures
12353,historical_context,Historical Exploration,is_aspect_of
12354,historical_context,historical_detail,provides_information_for
12355,engaging_narrative,character_development,facilitates
12356,rural_settings,Setting and Character Interplay,contributes_to
12357,Human Experience,character_development,is_manifested_in
12358,1492672491,engaging_storytelling,delivers
12359,1492672491,compelling_character_development,features
12360,1492672491,intensity,provides
12361,1492672491,consistent_storyline,maintains
12362,1492672491,character_driven_stories,tells
12363,intensity,Emotional Connection,enhances
12364,compelling_character_development,character_driven_stories,is_a_key_component_of
12365,engaging_storytelling,Narrative Dynamics,is_a_component_of
12366,consistent_storyline,character_driven_stories,supports
12367,Personal Growth,character_driven_stories,results_in
12368,1501100076,complex_plot,features
12369,1501100076,character_development,presents
12370,1501100076,series_continuity,maintains
12371,1501100076,engaging_storytelling,delivers
12372,1501100076,time_travel,includes
12373,complex_plot,narrative_structure,is_a_part_of
12374,character_development,engaging_storytelling,contributes_to
12375,thematic_depth,complex_plot,is_a_component_of
12376,time_travel,temporal_complexity,is_a_type_of
12377,series_continuity,narrative_structure,is_a_aspect_of
12378,1501106422,Alzheimer's_disease,depicts
12379,1501106422,Harvard,set_in
12380,1501106422,character_development,explores
12381,1501106422,linguistics,explores
12382,1501106422,emotional_depth,provides
12383,Alzheimer's_disease,Neurodegenerative_diseases,is_a
12384,Alzheimer's_disease,Mental_health,affects
12385,Harvard,character_development,contributes_to
12386,linguistics,Human_connection,facilitates
12387,emotional_depth,Human_connection,enhances
12388,1501107968,engaging_reading_experience,provides
12389,1501107968,female_protagonist,features
12390,1501107968,mystery_novels,is_a_part_of
12391,1501107968,suspenseful_story,delivers
12392,1501107968,character_driven_stories,tells_through
12393,mystery_novels,Mystery and Suspense,is_a
12394,female_protagonist,character,is_a
12395,mystery_novels,character_driven_stories,has_type
12396,exploration_of_identity,theme,is_a
12397,engaging_reading_experience,suspenseful_story,is_a_type_of
12398,150110796,writing_style,appreciated
12399,150110796,story,found_confusing
12400,150110796,profanity,disliked
12401,150110796,emotional_depth,nonexistent
12402,150110796,genre_fiction,belongs_to
12403,writing_style,Narrative_structure,influences
12404,story,emotional_depth,carries
12405,genre_fiction,Character_development,often_features
12406,writing_style,emotional_depth,can_convey
12407,Narrative_structure,exploration_of_human_experience,facilitates
12408,1501110365,powerful_story,tells
12409,1501110365,character_development,showcases
12410,1501110365,complex_themes,explores
12411,1501110365,engaging_narrative,delivers
12412,1501110365,perspective_change,provides
12413,perspective_change,Exploration of identity,causes
12414,engaging_narrative,powerful_story,is_a_part_of
12415,character_development,Emotional depth,contributes_to
12416,Exploration of human relationships,complex_themes,is_a_type_of
12417,perspective_change,Emotional depth,results_in
12418,1501112333,suspenseful_theme,presents
12419,1501112333,character_development,showcases
12420,1501112333,isolated_settings,utilizes
12421,1501112333,emotional_depth,explores
12422,1501112333,pacing,maintains
12423,Mystery and Intrigue,Tension and Release,is_a_component_of
12424,suspenseful_theme,Tension and Release,contributes_to
12425,character_development,Exploration of Human Nature,is_a_manifestation_of
12426,isolated_settings,Mystery and Intrigue,sets_the_stage_for
12427,emotional_depth,character_development,is_a_facet_of
12428,1501115073,family_dynamics,explores
12429,1501115073,character_development,depicts
12430,1501115073,engaging_story,delivers
12431,1501115073,complex_narratives,features
12432,1501115073,sentimental_stories,tells
12433,Interpersonal_relationships,character_development,facilitates
12434,Narrative_complexity,engaging_story,requires
12435,engaging_story,sentimental_stories,can_be
12436,character_development,Emotional_exploration,is_a_part_of
12437,family_dynamics,Interpersonal_relationships,is_a_type_of
12438,1501128035,complex_plots,features
12439,1501128535,character_development,plays_a_large_role_in
12440,1501128035,engaging_reading_experience,provides
12441,1501128035,humor,is_infused_with
12442,1501128035,writing_style,showcases
12443,writing_style,engaging_reading_experience,influences
12444,character_development,emotional_depth,contributes_to
12445,narrative_dynamics,engaging_reading_experience,impacts
12446,intellectual_engagement,complex_plots,requires
12447,humor,writing_style,is_a_component_of
12448,1501129740,compelling_storytelling,delivers
12449,1501129740,believability,challenges
12450,1501129740,page_turner,is
12451,1501129740,Stephen_King,written_by
12452,1501129740,series,is_part_of
12453,Stephen_King,compelling_storytelling,writes
12454,engaging_narrative,page_turner,is_a
12455,page_turner,compelling_storytelling,has
12456,character_development,Stephen_King,is_a_part_of
12457,Stephen_King,series,creates
12458,1501132938,character_development,explores
12459,1501132938,suspenseful_narrative,provides
12460,psychological_exploration,character_development,facilitates
12461,storytelling,suspenseful_narrative,creates
12462,psychological_exploration,storytelling,utilizes
12463,character_development,suspenseful_narrative,enhances
12464,psychological_exploration,psychological_exploration,intertwines
12465,1501133489,women_history,explores
12466,1501133489,character_development,provides
12467,1501133489,historical_details,includes
12468,1501133489,family_dynamics,depicts
12469,1501133489,engaging_narrative,delivers
12470,women_history,Historical Perspective,is_a_part_of
12471,engaging_narrative,character_development,facilitates
12472,Historical Perspective,historical_details,provides_context_for
12473,character_development,human_experience,represents
12474,family_dynamics,gender_studies,is_a_topic_of
12475,1501154850,historical_fiction,is_a
12476,1501154850,culture,explores
12477,1501154850,friendship,is_a_major_theme
12478,1501154850,character_development,provides
12479,1501154850,historical_events,depicts
12480,historical_fiction,historical_events,is_based_on
12481,historical_fiction,character_development,features
12482,historical_fiction,Narrative exploration of history,presents
12483,Narrative exploration of history,historical_events,explores
12484,historical_fiction,Exploration of cultural identity,depicts
12485,1501156004,well_plotted_stories,is_known_for
12486,1501156004,engaging_reading_experience,provides
12487,1501156004,character_development,features
12488,1501156004,suspenseful_or_dark_theme,presents
12489,well_plotted_stories,narrative_structure,has_a
12490,suspenseful_or_dark_theme,engaging_reading_experience,contributes_to
12491,character_development,exploration_of_human_nature,is_a_part_of
12492,engaging_reading_experience,emotional_engagement,leads_to
12493,narrative_structure,well_plotted_stories,is_a_component_of
12494,1501156217,dark_tones,sets
12495,1501156217,character_development,explores
12496,1501156217,ending,was_underwhelming
12497,1501156217,genre,is_a
12498,1501156217,plot_twists,contains
12499,Conflict,plot_twists,causes
12500,Mood,dark_tones,expresses
12501,genre,Themes,explores
12502,ending,Mood,sets
12503,character_development,Conflict,responds_to
12504,1501160761,team_sports,centers_around
12505,1501160761,engaging_reading_experience,provides
12506,1501160761,suspense,builds
